SpeciesBROAD,GroupName,PTD00023,PTD00001,PTD00002,PTD00003,PTD00004,PTD00005,PTD00006,PTD00007,PTD00008,PTD00009,PTD00010,PTD00011,PTD00012,PTD00013,PTD00014,PTD00015,PTD00016,PTD00017,PTD00018,PTD00019,PTD00020,PTD00021,PTD00022,PTD00024,PTD00025,PTD00026,PTD00027,PTD00028,PTD00029,PTD00030,PTD00031,PTD00032,PTD00033,PTD00034,PTD00035,PTD00036,PTD00037,PTD00038,PTD00039,PTD00040,PTD00041,PTD00042,PTD00043,PTD00044,PTD00045,PTD00046,PTD00047,PTD00048,PTD00049,PTD00050,PTD00051,PTD00052,PTD00053,PTD00054,PTD00055,PTD00056,PTD00057,PTD00058,PTD00059,PTD00060,PTD00061,PTD00062,PTD00063,PTD00064,PTD00065,PTD00066,PTD00067,PTD00068,PTD00069,PTD00070,PTD00071,PTD00072,PTD00073,PTD00074,PTD00075,PTD00076,PTD00077,PTD00078,PTD00079,PTD00080,PTD00081,PTD00082,PTD00083,PTD00084,PTD00085,PTD00086,PTD00087,PTD00088,PTD00089,PTD00090,PTD00091,PTD00092,PTD00093,PTD00094,PTD00095,PTD00096,PTD00097,PTD00098,PTD00099,PTD00100,PTD00101,PTD00102,PTD00103,PTD00104,PTD00105,PTD00106,PTD00107,PTD00108,PTD00109,PTD00110,PTD00111,PTD00112,PTD00113,PTD00114,PTD00115,PTD00116,PTD00117,PTD00118,PTD00119,PTD00120,PTD00121,PTD00122,PTD00123,PTD00124,PTD00125,PTD00126,PTD00127,PTD00128,PTD00129,PTD00130,PTD00131,PTD00132,PTD00133,PTD00134,PTD00135,PTD00136,PTD00137,PTD00138,PTD00139,PTD00140,PTD00141,PTD00142,PTD00143,PTD00144,PTD00145,PTD00146,PTD00147,PTD00148,PTD00149,PTD00150,PTD00151,PTD00152,PTD00153,PTD00154,PTD00155,PTD00156,PTD00157,PTD00158,PTD00159,PTD00160,PTD00161,PTD00162,PTD00163,PTD00164,PTD00165,PTD00166,PTD00167,PTD00168,PTD00169,PTD00170,PTD00171,PTD00172,PTD00173,PTD00174,PTD00175,PTD00176,PTD00177,PTD00178,PTD00179,PTD00180,PTD00181,PTD00182,PTD00183,PTD00184,PTD00185,PTD00186,PTD00187,PTD00188,PTD00189,PTD00190,PTD00191,PTD00192,PTD00193,PTD00194,PTD00195,PTD00196,PTD00197,PTD00198,PTD00199,PTD00200,PTD00201,PTD00202,PTD00203,PTD00204,PTD00205,PTD00206,PTD00207,PTD00208,PTD00209,PTD00210,PTD00211,PTD00212,PTD00213,PTD00214,PTD00215,PTD00216,PTD00217,PTD00218,PTD00219,PTD00220,PTD00221,PTD00222,PTD00223,PTD00224,PTD00225,PTD00226,PTD00227,PTD00228,PTD00229,PTD00230,PTD00231,PTD00232,PTD00233,PTD00234,PTD00235,PTD00236,PTD00237,PTD00238,PTD00239,PTD00240,PTD00241,PTD00242,PTD00243,PTD00244,PTD00245,PTD00246,PTD00247,PTD00248,PTD00249,PTD00250,PTD00251,PTD00252,PTD00253,PTD00254,PTD00255,PTD00256,PTD00257,PTD00258,PTD00259,PTD00260,PTD00261,PTD00262,PTD00263
Theropithecus_gelada,OWM_Cercopithecidae_Theropithecus_gelada,1.01,9.638870753,4.892827258,Trichromatic,Unimale/Multimale,7.54,Absent,Overlap,High,Polygynous,170,540,0.76,No,15.35,19,11.7,D,Folivore,T,1,1,Grassland/Rocky.areas,133.33,124.52,19000,11700,1.624,10,1.5,4.1,2.73,766.5,168,494.95,336,10.95,924.9,17.3,900.3,1483.3,1.16,2.5,2.0571,26,94,0,3.229,47.7,17.5,15.1,18.3,Harem Polygyny,Polygynandry,Sexbiased,Yes,11700,124.5,464,1,781,170,450,4,35.5,0.141,Polygynous,No,3.7,1,156.2,19000,11700,1.624,39.62,12.27,3.229,19000,19.3,20400,19467,0,0,1,0,1,1,0,0,0,0,3,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11400,10938.3,140.9,77.22,173.87,38.04,235.52,361.45,51.94,309.51,9.31,895.41,461.7,2.5,19.6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trachypithecus_auratus,OWM_Cercopithecidae_Trachypithecus_auratus,,,,Trichromatic,Unimale,0.72,Absent,Overlap,Low,Polygynous,,,,,,7.1,,D,Folivore,AR,3,1,Forest,,,,,,14.5,1.2,7.4,6.17,,,,373.2,-7.41,2012,24.4,1370.4,1640.8,0.03,,,32.3,47,,,25.5,15,50.5,2.5,,Polygyny,Bisexual,,,,,,,,,,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trachypithecus_cristatus,OWM_Cercopithecidae_Trachypithecus_cristatus,1.01,8.76311533,4.0580263,Trichromatic,Unimale/Multimale,2.36,Absent,Overlap,High,Polygynous,195,365,0.65,No,6.25,6.72,5.78,D,Folivore,AR,3,1,Forest,57.86,54.98,6728.1,6059.7,1.11,32.4,1,15.6,15.6,,,362.93,373.2,0.54,2428.6,25,1682.1,1747.3,0.12,0.35,0.8954,,91,0,1.697,,,,,Harem Polygyny,Polygynandry,Bisexual,No,6060,55,,,,198.3,365,4,28.3,,Polygynous,Yes,,,26,6610,5760,1.148,18.57,10.94,1.697,6610,6.3,7000,6740,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2,34.5,1682,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trachypithecus_francoisi,OWM_Cercopithecidae_Trachypithecus_francoisi,,,,Trichromatic,Unimale,,Absent,Overlap,High,Polygynous,,394,,,7.52,7.7,7.35,D,Folivore,BOTH,4,1,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polygyny,Bisexual,,,,,,,,398,,26.3,,Polygynous,Yes,,,8.7,7700,7350,1.048,17.91,10.42,1.719,7700,3.98,7450,7617,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,16,1100,0,,,,,,,,,,,,,,,,,,98552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498,434,320,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trachypithecus_obscurus,OWM_Cercopithecidae_Trachypithecus_obscurus,1.01,8.861633598,4.129067998,Trichromatic,Unimale/Multimale,2.86,Absent,Overlap,Low,Polygynous,,365,,No,6.99,7.77,6.22,D,Folivore,AR,4,1,Forest,62.12,59.97,7346.9,6764.8,1.086,10.2,2.5,7,2.8,,145,362.93,300,6.82,2019.8,25.5,1624.5,1834.8,0.33,0.48,0.7405,35,58,,1.814,,,,,Harem Polygyny,Polygynandry,Bisexual,No,6765,59.3,383,1,731,152,365,4,33.9,0.147,Multimale,No,,,17,7900,6260,1.262,15.44,8.51,1.814,7330,5.82,7390,7540,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,51,1624,0,,,,,,,,,,,,,,2.6,18.6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trachypithecus_phayrei,OWM_Cercopithecidae_Trachypithecus_phayrei,1,8.919319398,4.288265255,Trichromatic,Unimale/Multimale,5.56,Absent,Overlap,Low,Polygynous,205,305,0.6,,7.44,7.93,6.95,D,Folivore,AR,4,1,Forest/Savanna,72.84,69.15,7767.8,7182,1.082,,,,,456.25,167,305.87,339.6,20.48,1458.7,21.3,1055.7,1419.1,0.958,1,0.9054,37,46,,,,,,,Harem Polygyny,Polygyny,Bisexual,,,,,,456,167,309,,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3,43,1056,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trachypithecus_pileatus,OWM_Cercopithecidae_Trachypithecus_pileatus,,9.375346207,4.640923356,Trichromatic,Unimale/Multimale,0.48,Absent,Overlap,Low,Polygynous,200,,,No,10.93,12,9.86,D,Folivore,AR,3,1,Forest,103.64,91.41,12247,11340,1.08,7.8,1.05,3.55,3.38,,,,302.4,24.83,1903.1,20.3,1063.8,1264.7,0.43,0.325,0.4392,34,53,,1.887,,,,,Harem Polygyny,Polygyny,Bisexual,No,,,,,,,,,25.2,,Polygynous,Yes,,,8.1,12000,9860,1.217,19.85,10.52,1.887,12000,,,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,42,1064,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trachypithecus_poliocephalus,OWM_Cercopithecidae_Trachypithecus_poliocephalus,,,,Trichromatic,Unimale,4.97,Absent,Overlap,,Polygynous,,,,,7.6,8.75,7.35,D,Folivore,BOTH,5,1,Forest/Shrubland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polygyny,Bisexual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Callimico_goeldii,PLA_Callitrichidae_Callimico_goeldii,1.05,6.182084907,2.436241478,Polymorphic,Multimale,0.46,Present,Overlap,Low,Polygynous/Monogamous,151,65,0.3,No,0.48,0.499,0.468,D,Omnivore,AR,3,1,Forest,11.43,11.9,499,468,1.066,7.2,1,2,2,182.5,153,66.53,214.8,-5.33,2091.9,26,1476.2,1518.1,0.32,2,3.1333,29,0,34,,14,17,66,3,Monogamy,Pair,Bisexual,,484,11.4,54.1,1,274,149,67,1.49,22.2,0.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,12.5,,5,10510.15,460.1,1240,340,739,7733,27,0.51,253,63.5,493,493,138,281,6476,,,,,,,,,,,,,1.1,0.96,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Callithrix_aurita,PLA_Callitrichidae_Callithrix_aurita,2,,,Polymorphic,Multimale,1.67,Present,Discrete,Low,Polygynous/Monogamous,140,,,,0.44,0.453,0.431,D,Omnivore,AR,3,1,Forest,,,,,,7.5,1.5,2.5,1.67,,140,,,-23.15,1480.6,18.8,1243.8,1379.5,0.08,,,37.5,,18.6,,,,,,,Pair,Bisexual,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Callithrix_geoffroyi,PLA_Callitrichidae_Callithrix_geoffroyi,,,,Polymorphic,Multimale,0.71,Present,,Low,Polygynous/Monogamous,,,,,0.24,0.29,0.19,D,Gummivore,AR,1,2,Forest/Savanna,,,,,,5,2,1,0.5,,,,211.2,,,,,,,,,,,,,,,,2.8,Monogamy,Pair,Bisexual,No,,,,,,,,,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Callithrix_jacchus,PLA_Callitrichidae_Callithrix_jacchus,2.31,5.768320996,1.979621206,Polymorphic,Multimale,0.33,Present,Overlap,Low,Polygynous/Monogamous,148,60,0.29,No,0.32,0.317,0.324,D,Gummivore,AR,1,2,Forest/Savanna,7.24,7.05,318,322,0.988,11,2.3,2.9,1.26,159.8,144,60.24,201.6,-6.58,993.9,25,912.7,1488.6,0.02,0.88,5.5146,22,0,11,1.056,43,14,30,14,Polyandry,Pair,Bisexual,No,320,8.2,30.2,2.22,217,144,77,1.67,22.8,0.755,Multimale,No,1,2.7,9.5,317,324,0.947,5.08,4.81,1.056,360,1.3,320,332,0,0,0,0,0,0,0,0,0,0,0,0,0,154,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,31.6,913,2,311.6,306.06,7.25,2.83,4.66,2.94,17.84,10.8,1.39,9.41,0.54,39.61,5.54,1.5,11.3,30,6,7264.81,318.24,757,295,554,5318,22.8,0.33,191,49.8,372,372,90,221,4371,,,,,,,,,566,25.7,99.3,113,0.94,1.08,0.88,,,,,4.598876404,2.386136364,0.6617469394,182.9395604,,0.8265060241,54.18072289,0.1317777778,24.53977273,0.3128802802,71.86600303,10.58258427,105.2686567,151.6666667,374.3333333,0.3573033708,0.9018072289,58.44216867,11.88059701,2.013636364,149.891791,46.51679688,14.8921875,312.3793103,,51.56626506,3249.33494,,22.34296875,69.65664063,32.04375,2.612048193,176.5493976,0.186746988,16.56024096,43.88253012,2658.466265,5.182386364,543.2716535,4.31011236,6.690664063,151.316092,13.2752809,148.6268657,7.037222222,110.8728814,,6.851968504,,20.86363636,,0.08615384615,,,,117.8338235,,,,,,,,
Callithrix_kuhlii,PLA_Callitrichidae_Callithrix_kuhlii,,5.922462747,2.075684493,Polymorphic,Multimale,,Present,Overlap,Low,Polygynous/Monogamous,143,,,,0.38,,,D,Omnivore,AR,3,1,Forest,,,,,,5,2,1,0.5,,,,240,,,,,,,,,,,,,,,,,,Pair,Bisexual,No,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Callithrix_penicillata,PLA_Callitrichidae_Callithrix_penicillata,2,5.793013608,1.990610328,Polymorphic,Multimale,,Present,Overlap,Low,Polygynous/Monogamous,,,,,0.33,0.344,0.307,D,Gummivore,AR,1,3,Forest/Savanna,7.32,7.38,343.8,311.7,1.103,8,3,2,0.67,,,,184.8,-12.68,1172.2,22,1085,1442.4,0.01,1,8.8623,,,,1.08,,,,,Monogamy,Pair,Bisexual,No,328,7.3,,,,,,,15.4,,Polyandrous,No,,,9.5,344,307,1.097,5.4,5,1.08,340,1.08,300,328,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlito_syrichta,TAR_Tarsiidae_Carlito_syrichta,1.01,4.836281907,1.211940974,Dichromatic,Solitary,3.5,Absent,Discrete,Low,Polygynous/Monogamous,180,82,0.31,No,0.13,0.134,0.117,N,Insectivore,AR,2,1,Forest,3.36,3.27,134,117,1.145,,,,,,179,82.49,180,9.07,1831,24.1,1565.2,1739.4,0.048,1.38,5.5822,,,,,,,,,Spatial Polygyny,Solitary,Bisexual,No,,,,,,179,83,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.7,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8,49.8,1565,2,,,,,,,,,,,,,,1.4,17,8.9,6,3366.69,206.85,428,197,303,2258,79.2,0.82,92.7,23.3,133,133,69,153,1718.67,1470,2.53,175,42.5,17.1,16.1,1.09,15.5,326,20.53,39.1,49.8,0.72,1.5,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tarsius_bancanus,TAR_Tarsiidae_Tarsius_bancanus,1,4.836281907,1.150572028,Dichromatic,Pair/Unimale,3.5,Absent,Discrete,Low,Polygynous/Monogamous,178,79,0.31,No,0.12,0.128,0.117,N,Insectivore,AR,3,1,Forest,3.16,3.17,128,123,1.041,,,,,240.29,178,78.55,144,0.56,2563.9,24.7,1702.8,1734.7,0.04,1.8,7.976,,,,,,,,,Spatial Polygyny,Solitary,Bisexual,No,111,3.2,24.4,1,365,178,76,1.57,16.3,0.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,16.1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cercopithecus_neglectus,OWM_Cercopithecidae_Cercopithecus_neglectus,1.02,8.603370888,4.189200093,Trichromatic,Pair/Unimale,,Absent,Overlap,Low,Polygynous/Monogamous,165,365,0.69,No,5.74,7.35,4.13,D,Frugivore,BOTH,1,,Forest/Wetlands,65.97,60.86,7350,4130,1.78,4.5,1.5,1.5,1,584,177,417.62,315.6,-1.11,1382.9,24.1,1329.5,1559.7,0.06,0.42,1.5196,74.4,9.1,4.7,1.776,,,,,Harem Polygyny,Polygyny,Sexbiased,Yes,4130,60.9,452.5,1,700,168,365,5,30.8,0.137,Polygynous,Yes,,,9.2,7350,4130,1.78,20.68,11.64,1.777,7350,,,7350,0,0,0,0,0,0,0,0,1,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,25.3,1330,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cheirogaleus_medius,STR_Cheirogaleidae_Cheirogaleus_medius,2.04,4.941642423,0.955511445,Monochromatic,Pair,4.17,Absent,Discrete,Low,Polygynous/Monogamous,62,61,0.5,Yes,0.176,0.164,0.156,N,Folivore_frugivore,AR,3,1,Forest,2.6,2.6,140,139,1.007,1,1,1,,365,61,60.65,231.6,-19.03,850.8,24,899.7,1625.8,0.02,,,,,,0.942,,,,,Monogamy,Solitary,Bisexual,No,140,2.5,11.8,2.14,365,62,45,2,23.3,0.5,Polygynous,Yes,,1,5.5,283,282,1,3.75,3.98,0.942,280,1.12,220,261,0,0,0,0,0,0,0,0,0,0,0,0,0,195,22.7,1.266666667,2.177570093,2,0.401869159,1,5,62,Seasonal,5,7,0.794520548,1.797260274,14.84109589,16.10410959,237.6045745,144.0666667,332.02,232.724744,144.0666667,332.02,244.7291272,191.8604651,323.5,13.2125,8,21,13.3,8,21,237.2103628,128.3333333,337,235.3128049,128.3333333,334,238.7730576,159,337,29.62191781,29.62191781,25.17534247,15.07369697,13.41140086,16.83893689,0.291845494,0.157894737,0.233333333,1,23,58,900,0,231,216.91,2.83,0.93,1.75,1,6.31,3.78,1.31,2.47,0.32,14.09,14.09,1.3,10.3,2.8,4,2931.05,202.38,437,145,235,1941,102,2.66,198,32.5,145,145,65.3,174,1154,890,,,,,,,,199,10.8,135,63.2,0.6,1.04,1.14,,,,,5.18,2.62,,58.16666667,126.5,0,0,0.25,17.83333333,0.2400812512,49.175,8.7,96.33333333,128.3333333,,0.4,0.6666666667,50.33333333,12,2.35,100.5,46.4,16.075,649,,61.33333333,4378.666667,,16.6,48,34.675,1.5,87,0,0,37,2246.333333,5.94,,5.48,9.48,73.33333333,153.3333333,142,7.466666667,,,6.733333333,,,,,,,,,,,,,,,,
Galagoides_demidovii,STR_Galagidae_Galagoides_demidovii,1.29,4.317488114,0.97455964,Monochromatic,Solitary,0.21,Absent,Overlap,,Polygynous/Monogamous,110,45,0.29,,0.06,0.0628,0.0596,N,Omnivore,AR,1,2,Forest,2.65,2.66,76.2,73.1,1.042,10,,,,365,111,43.47,168,-0.14,1404.3,24.4,1291.4,1553.2,0.01,,,10,0,,1.277,,,,,Spatial Polygyny,Solitary,Sexbiased,No,75,2.6,10.2,1.57,365,113,45,1.06,13.4,0.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,55,1291,2,,,,,,,,,,,,,,1.3,11,,4,3219.06,169.13,413,135,246,2240,83.1,1.26,181,25.7,169,169,59.9,152,1568,,2.09,153,45.1,18.3,17,1.4,11.5,214,10.9,122,50.2,0.44,0.96,0.56,10,10,4,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galagoides_zanzibaricus,STR_Galagidae_Galagoides_zanzibaricus,1.3,4.96284463,1.255616037,Monochromatic,Pair,,Absent,Discrete,,Polygynous/Monogamous,126,59,0.32,,0.14,0.15,0.137,N,Omnivore,AR,1,2,Forest,3.51,3.75,149,137,1.088,,,,,182.5,120,59.27,,-11.84,760,24,888.6,1571,0.01,1.76,15.5976,,,,1.106,,,,,Spatial Polygyny,Solitary,Bisexual,No,143,3.5,,,,124,59.3,0.73,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hapalemur_alaotrensis,STR_Lemuridae_Hapalemur_alaotrensis,,7.122866659,2.624668592,Dichromatic,Multimale,,Absent,Discrete,Low,Polygynous/Monogamous,138,,,No,1.24,,,CA,Folivore,AR,5,1,Wetlands,13.8,,1228,1251,0.982,,,,,,,,,,,,,,,,,,,,,,,,,,Pair,Bisexual,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hapalemur_griseus,STR_Lemuridae_Hapalemur_griseus,1.5,6.563855527,2.645465326,Dichromatic,Pair/Unimale,3.23,Absent,Discrete,Low,Polygynous/Monogamous,140,120,0.46,Yes,0.823,0.8675,0.7865,D,Folivore,AR,3,1,Forest,14.09,13.99,748,670,1.116,4.4,1,1,1,334.58,140,136.29,205.2,-19.45,1772.8,19.7,1338.7,1594.7,0.01,0.43,3.8108,,,,1.005,,,,,Monogamy,Pair,Bisexual,,709,13.8,45.2,1.4,365,138,121,2.73,23.3,0.332,Monogamous,No,,1.3,2.6,987,903,1.119,5.94,5.91,1.005,750,2.1,1094,944,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.769230769,1.095238095,1,0.904761905,1,2,145,Seasonal,12,5,1.528767123,3.698630137,16.97534247,15.97534247,1015.549929,794.0835422,1299.090909,1046.859588,910.9885057,1299.090909,988.1539766,794.0835422,1292.868056,46.25454545,36,57,44.3,36,50,1009.712988,697,1237.5,1005.789242,697,1156.333333,1011.790266,836,1237.5,23.77260274,23.03013699,23.77260274,10.45331983,10.11813342,11.23833005,0.326086957,0.35,0.307692308,,29.5,59.5,1339,0,,,,,,,,,,,,,,2,13.8,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.091491228,2.683333333,0.7948658596,167.0877193,746.7061404,0.09722222222,6.430555556,0.2530701754,22.75789474,1.025808985,22.97407702,8.900438596,99.02631579,137.4350877,1083.514706,1.099035088,1.351851852,92.43981481,4.469298246,1.286929825,140.1982456,43.33009259,13.75787037,1197.214286,228.2333333,47.72222222,3480.212963,1.904385965,12.06481481,37.97083333,31.83796296,3.49537037,256.0509259,0.01388888889,0.6111111111,49.05092593,3458.310185,5.131491228,537.25,4.228070175,11.45101852,52.25438596,73.97368421,150.0921053,6.41,64.30701754,0.16,7.291666667,9.166666667,,,,,,,234.375,,98.75,,,,,,
Hapalemur_meridionalis,STR_Lemuridae_Hapalemur_meridionalis,,,,Dichromatic,Multimale,,,,,Polygynous/Monogamous,140,,,Yes,0.96,1.068,1.075,CA,Folivore,AR,3,1,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pair,Bisexual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hapalemur_occidentalis,STR_Lemuridae_Hapalemur_occidentalis,,,,Dichromatic,Pair,,,,,Polygynous/Monogamous,140,,,Yes,0.9315,0.846,1.18,CA,Folivore_frugivore,AR,3,1,Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pair,Bisexual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
